datetime,cellobject,DL_PRB_UTIL_NUM,DL_PRB_UTIL_DENOM,site,sector,sitesector,sitebeam,beam
2024_07_11_17_00,1011A-CMM-23A,12.2034,99.9997,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_17_00,1011A-CMM-23B,7.3615,99.9997,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_17_00,1011A-CMM-23C,15.7296,99.9997,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_17_00,1011A-CMM-71A,4.8739,74.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_17_00,1011A-CMM-71B,8.5966,74.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_17_00,1011A-CMM-71C,11.0861,74.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_17_00,1011A-CMM-72A,13.6321,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_17_00,1011A-CMM-72B,9.0831,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_17_00,1011A-CMM-72C,25.7438,75.104,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_17_00,1011A-CMM-73A,5.9486,74.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_17_00,1011A-CMM-73B,4.9209,74.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_17_00,1011A-CMM-73C,14.5031,75.1039,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-21A,10.0096,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-21B,25.9397,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-21C,9.3732,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-22A,8.0976,99.9997,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-22B,8.9444,99.9997,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-22C,53.213,99.9997,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-23A,14.767,99.9997,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-23B,7.3793,99.9997,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-23C,15.2798,99.9997,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-71A,7.8118,74.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-71B,11.3334,74.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-71C,12.3997,74.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-72A,17.0407,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-72B,10.6289,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-72C,28.2709,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_17_00,1011A-DMM-73A,10.5554,74.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_17_00,1011A-DMM-73B,8.7823,74.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_17_00,1011A-DMM-73C,17.937,74.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-21,15.5737,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-CMM-22,8.9212,99.9997,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-CMM-23,28.2369,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-CMM-71,7.0542,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-CMM-72,18.0897,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-CMM-73,11.5213,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-DLC-51,7.8606,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-DLC-52,12.4212,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-DLC-53,5.8424,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-DLD-11,48.675,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-DLD-12,39.2961,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-DLD-13,32.38,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-DMM-21,12.4036,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-DMM-22,7.7324,99.9997,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-DMM-23,26.1754,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-DMM-71,10.5668,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_18_00,1011A-DMM-72,28.7658,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_18_00,1011A-DMM-73,12.2214,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_18_00,1011A-CMM-21A,17.0833,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-21B,21.1804,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-21C,11.9699,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-22A,5.7475,99.9997,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-22B,7.4418,99.9997,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-22C,55.7979,99.9997,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-23A,10.9586,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-23B,6.357,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-23C,16.6597,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-71A,5.6523,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-71B,7.4078,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-71C,12.0447,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-72A,16.9787,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-72B,11.2752,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-72C,33.9762,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_18_00,1011A-CMM-73A,8.1162,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_18_00,1011A-CMM-73B,6.5242,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_18_00,1011A-CMM-73C,18.5979,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-21A,12.1936,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-21B,23.868,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-21C,14.8662,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-22A,10.8248,99.9997,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-22B,10.1274,99.9997,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-22C,54.6812,99.9997,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-23A,15.0388,99.9997,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-23B,5.3,99.9997,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-23C,13.3793,99.9997,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-71A,8.5632,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-71B,13.5206,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-71C,13.0662,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-72A,8.3565,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-72B,10.8489,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-72C,31.8816,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_18_00,1011A-DMM-73A,10.4638,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_18_00,1011A-DMM-73B,8.5208,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_18_00,1011A-DMM-73C,17.787,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-21,17.5893,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-CMM-22,9.2713,99.9997,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-CMM-23,21.0988,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-CMM-71,4.7306,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-CMM-72,17.2855,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-CMM-73,17.6367,74.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-DLC-51,6.7179,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-DLC-52,11.1827,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-DLC-53,5.8663,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-DLD-11,52.2284,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-DLD-12,35.6973,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-DLD-13,39.6085,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-DMM-21,13.4667,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-DMM-22,10.8029,99.9996,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-DMM-23,27.9214,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-DMM-71,12.3328,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_19_00,1011A-DMM-72,19.6195,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_19_00,1011A-DMM-73,11.8628,74.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_19_00,1011A-CMM-21A,14.5903,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-21B,18.5355,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_19_00,1011A-CMM-21C,12.8514,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-22A,11.4502,99.9997,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-22B,8.396,99.9997,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_19_00,1011A-CMM-22C,77.2918,99.9997,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-23A,11.5891,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-23B,7.3024,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_19_00,1011A-CMM-23C,11.2325,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-71A,4.0676,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-71B,8.9047,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_19_00,1011A-CMM-71C,9.0634,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-72A,12.2234,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-72B,9.9028,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_19_00,1011A-CMM-72C,37.1935,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-73A,5.8759,74.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_19_00,1011A-CMM-73C,22.7029,74.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-21A,17.3213,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-21B,38.3984,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-21C,11.3403,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-22A,12.796,99.9996,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-22B,14.0914,99.9996,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-22C,46.628,99.9996,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-23A,24.2623,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-23B,6.5684,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-23C,14.5225,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-71A,9.0827,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-71B,10.0078,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-71C,9.8601,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-72A,15.8929,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-72B,13.8044,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-72C,24.9114,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_19_00,1011A-DMM-73A,11.642,74.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_19_00,1011A-DMM-73B,9.2309,74.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_19_00,1011A-DMM-73C,22.3615,74.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_19_00,1011A-CMM-73B,4.1868,74.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-21,28.3137,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-CMM-22,10.7377,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-CMM-23,23.8611,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-CMM-71,12.226,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-CMM-72,23.3738,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-CMM-73,17.3215,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-DLC-51,7.2884,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-DLC-52,15.4539,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-DLC-53,7.3482,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-DLD-11,57.5415,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-DLD-12,44.1036,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-DLD-13,38.9478,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-DMM-21,15.2967,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-DMM-22,9.4338,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-DMM-23,25.165,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-DMM-71,9.579,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_20_00,1011A-DMM-72,19.6603,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_20_00,1011A-DMM-73,14.91,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_20_00,1011A-CMM-21A,16.4065,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-21B,14.9607,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-21C,9.3819,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_20_00,1011A-CMM-22A,7.2374,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-22B,7.8215,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-22C,73.4371,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_20_00,1011A-CMM-23A,17.6824,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-23B,8.8353,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-23C,14.148,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_20_00,1011A-CMM-71A,9.9895,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-71B,9.9508,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-71C,13.2185,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_20_00,1011A-CMM-72A,12.0095,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-72B,12.56,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-72C,37.9901,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_20_00,1011A-CMM-73A,9.378,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_20_00,1011A-CMM-73B,6.3153,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_20_00,1011A-CMM-73C,22.3325,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-21A,14.3776,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-21B,35.5831,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-21C,8.7553,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-22A,8.0516,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-22B,14.6122,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-22C,59.4408,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-23A,21.8587,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-23B,6.4164,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-23C,22.4834,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-71A,7.7129,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-71B,11.0872,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-71C,9.6969,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-72A,14.3031,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-72B,18.85,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-72C,28.9435,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_20_00,1011A-DMM-73A,12.4101,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_20_00,1011A-DMM-73B,12.1644,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_20_00,1011A-DMM-73C,20.7887,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-21,26.4074,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-CMM-22,10.4563,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-CMM-23,16.8389,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-CMM-71,8.9869,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-CMM-72,24.1248,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-CMM-73,13.9014,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-DLC-51,11.5278,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-DLC-52,19.9105,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-DLC-53,8.571,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-DLD-11,63.8622,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-DLD-12,48.8322,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-DLD-13,36.2716,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-DMM-21,14.0593,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-DMM-22,9.3115,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-DMM-23,28.6314,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-DMM-71,14.3307,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_11_21_00,1011A-DMM-72,18.9062,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_11_21_00,1011A-DMM-73,13.8415,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_11_21_00,1011A-CMM-21A,17.2991,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-21B,16.2718,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-21C,7.7601,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-22A,9.547,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-22B,8.5691,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-22C,81.6015,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-23A,15.0115,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-23B,10.4724,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-23C,16.0213,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-71A,9.401,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-71B,9.4224,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-71C,17.7546,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-72A,14.0762,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-72B,13.1871,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-72C,45.339,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_21_00,1011A-CMM-73A,4.811,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_21_00,1011A-CMM-73B,5.8395,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_21_00,1011A-CMM-73C,24.0839,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_21_00,1011A-DMM-21A,25.3755,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_21_00,1011A-DMM-21B,38.4945,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_21_00,1011A-DMM-21C,11.3594,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_21_00,1011A-DMM-22A,11.4422,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_21_00,1011A-DMM-22B,17.7375,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_11_21_00,1011A-DMM-22C,49.8041,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_11_21_00,1011A-DMM-23A,15.3377,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_11_21_00,1011A-DMM-23B,7.1626,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_11_21_00,1011A-DMM-23C,19.9541,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_11_21_00,1011A-DMM-71A,9.5051,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_11_21_00,1011A-DMM-71B,14.6731,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_11_21_00,1011A-DMM-71C,14.4845,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_11_21_00,1011A-DMM-72A,18.9981,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_11_21_00,1011A-DMM-72B,17.0857,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
